time,bestBidPrice,bestAskPrice,bestBidVolume,bestAskVolume
633.000000,9.34,9.35,204600.000000,327600.000000
634.000000,9.34,9.35,205200.000000,327600.000000
635.000000,9.34,9.35,205100.000000,327100.000000
636.000000,9.34,9.35,205200.000000,327100.000000
637.000000,9.34,9.35,203000.000000,327100.000000
638.000000,9.34,9.35,203000.000000,327100.000000
639.000000,9.34,9.35,203000.000000,327100.000000
640.000000,9.34,9.35,200300.000000,327100.000000
641.000000,9.34,9.35,200100.000000,329000.000000
642.000000,9.34,9.35,200100.000000,329000.000000
643.000000,9.34,9.35,212100.000000,329700.000000
644.000000,9.34,9.35,212100.000000,328200.000000
645.000000,9.34,9.35,212100.000000,327000.000000
646.000000,9.34,9.35,197100.000000,327000.000000
647.000000,9.34,9.35,197100.000000,327200.000000
648.000000,9.34,9.35,197500.000000,330000.000000
649.000000,9.34,9.35,194700.000000,330000.000000
650.000000,9.34,9.35,196100.000000,330200.000000
651.000000,9.34,9.35,196100.000000,333600.000000
652.000000,9.34,9.35,196000.000000,335200.000000
653.000000,9.34,9.35,195000.000000,338200.000000
654.000000,9.34,9.35,197100.000000,338200.000000
655.000000,9.34,9.35,194700.000000,337700.000000
656.000000,9.34,9.35,194600.000000,337700.000000
657.000000,9.34,9.35,192900.000000,337700.000000
658.000000,9.34,9.35,194300.000000,334900.000000
659.000000,9.34,9.35,189300.000000,334900.000000
660.000000,9.34,9.35,194200.000000,334900.000000
661.000000,9.34,9.35,188200.000000,334900.000000
662.000000,9.34,9.35,189400.000000,334900.000000
663.000000,9.34,9.35,189400.000000,333900.000000
664.000000,9.34,9.35,289200.000000,333900.000000
665.000000,9.34,9.35,291400.000000,333900.000000
666.000000,9.34,9.35,291500.000000,333900.000000
667.000000,9.34,9.35,291500.000000,333400.000000
668.000000,9.34,9.35,298800.000000,333400.000000
669.000000,9.34,9.35,345700.000000,333400.000000
670.000000,9.34,9.35,345700.000000,333400.000000
671.000000,9.34,9.35,346100.000000,333400.000000
672.000000,9.34,9.35,342100.000000,333400.000000
673.000000,9.34,9.35,299400.000000,333400.000000
674.000000,9.34,9.35,299400.000000,330400.000000
675.000000,9.34,9.35,299200.000000,335400.000000
676.000000,9.34,9.35,299200.000000,335400.000000
677.000000,9.34,9.35,300200.000000,335600.000000
678.000000,9.34,9.35,300700.000000,346800.000000
679.000000,9.34,9.35,300700.000000,341800.000000
680.000000,9.34,9.35,303700.000000,341800.000000
681.000000,9.34,9.35,303100.000000,345200.000000
682.000000,9.34,9.35,304000.000000,348200.000000
683.000000,9.34,9.35,305000.000000,347600.000000
684.000000,9.34,9.35,305000.000000,346600.000000
685.000000,9.34,9.35,305200.000000,345600.000000
686.000000,9.34,9.35,305000.000000,345600.000000
687.000000,9.34,9.35,305000.000000,345600.000000
688.000000,9.34,9.35,354000.000000,405600.000000
689.000000,9.34,9.35,355400.000000,405600.000000
690.000000,9.34,9.35,352300.000000,408400.000000
691.000000,9.34,9.35,352300.000000,408400.000000
692.000000,9.34,9.35,353500.000000,408400.000000
693.000000,9.34,9.35,313600.000000,408400.000000
694.000000,9.34,9.35,319900.000000,408400.000000
695.000000,9.34,9.35,317100.000000,361200.000000
696.000000,9.34,9.35,317100.000000,359200.000000
697.000000,9.34,9.35,326600.000000,359200.000000
698.000000,9.34,9.35,327600.000000,357700.000000
699.000000,9.34,9.35,330300.000000,360700.000000
700.000000,9.34,9.35,329800.000000,360700.000000
701.000000,9.34,9.35,329200.000000,365900.000000
702.000000,9.34,9.35,334300.000000,365900.000000
703.000000,9.34,9.35,334800.000000,365900.000000
704.000000,9.34,9.35,344800.000000,365900.000000
705.000000,9.34,9.35,342300.000000,365500.000000
706.000000,9.34,9.35,344400.000000,364900.000000
707.000000,9.34,9.35,347600.000000,364900.000000
708.000000,9.34,9.35,347600.000000,364900.000000
709.000000,9.34,9.35,354800.000000,364600.000000
710.000000,9.34,9.35,354800.000000,369900.000000
711.000000,9.34,9.35,354800.000000,369900.000000
712.000000,9.34,9.35,354800.000000,370900.000000
713.000000,9.34,9.35,354600.000000,370900.000000
714.000000,9.34,9.35,357600.000000,374900.000000
715.000000,9.34,9.35,353700.000000,374900.000000
716.000000,9.34,9.35,353200.000000,378100.000000
717.000000,9.34,9.35,352600.000000,378100.000000
718.000000,9.34,9.35,363900.000000,378100.000000
719.000000,9.34,9.35,363800.000000,378100.000000
720.000000,9.34,9.35,364500.000000,381000.000000
721.000000,9.34,9.35,368200.000000,381000.000000
722.000000,9.34,9.35,367100.000000,381000.000000
723.000000,9.34,9.35,367600.000000,387800.000000
724.000000,9.34,9.35,369200.000000,387800.000000
725.000000,9.34,9.35,369700.000000,378200.000000
726.000000,9.34,9.35,365200.000000,378200.000000
727.000000,9.34,9.35,367000.000000,377800.000000
728.000000,9.34,9.35,367500.000000,377800.000000
729.000000,9.34,9.35,367500.000000,377800.000000
730.000000,9.34,9.35,367300.000000,367800.000000
731.000000,9.34,9.35,367300.000000,366300.000000
732.000000,9.34,9.35,367300.000000,365700.000000
733.000000,9.34,9.35,368200.000000,364300.000000
734.000000,9.34,9.35,368200.000000,364300.000000
735.000000,9.34,9.35,368200.000000,364300.000000
736.000000,9.34,9.35,368200.000000,367600.000000
737.000000,9.34,9.35,368200.000000,367600.000000
738.000000,9.34,9.35,381900.000000,368200.000000
739.000000,9.34,9.35,414300.000000,368200.000000
740.000000,9.34,9.35,414300.000000,368100.000000
741.000000,9.34,9.35,414100.000000,368100.000000
742.000000,9.34,9.35,415100.000000,377000.000000
743.000000,9.34,9.35,425100.000000,377000.000000
744.000000,9.34,9.35,432200.000000,378500.000000
745.000000,9.34,9.35,432200.000000,377800.000000
746.000000,9.34,9.35,432900.000000,377800.000000
747.000000,9.34,9.35,439400.000000,378600.000000
748.000000,9.34,9.35,439600.000000,374100.000000
749.000000,9.34,9.35,439500.000000,282400.000000
750.000000,9.34,9.35,439500.000000,278700.000000
751.000000,9.34,9.35,444800.000000,206300.000000
752.000000,9.34,9.35,446700.000000,200700.000000
753.000000,9.34,9.35,447700.000000,197700.000000
754.000000,9.34,9.35,447700.000000,199600.000000
755.000000,9.34,9.35,460400.000000,199600.000000
756.000000,9.34,9.35,460400.000000,199500.000000
757.000000,9.34,9.35,460400.000000,199400.000000
758.000000,9.34,9.35,460400.000000,199400.000000
759.000000,9.34,9.35,460400.000000,199400.000000
760.000000,9.34,9.35,460800.000000,199400.000000
761.000000,9.34,9.35,460800.000000,199400.000000
762.000000,9.34,9.35,460800.000000,199400.000000
763.000000,9.34,9.35,460600.000000,199400.000000
764.000000,9.34,9.35,459200.000000,197400.000000
765.000000,9.34,9.35,462900.000000,198200.000000
766.000000,9.34,9.35,462900.000000,198200.000000
767.000000,9.34,9.35,462900.000000,200800.000000
768.000000,9.34,9.35,467900.000000,150800.000000
769.000000,9.34,9.35,467900.000000,150800.000000
770.000000,9.34,9.35,467900.000000,248800.000000
771.000000,9.34,9.35,467900.000000,253700.000000
772.000000,9.34,9.35,467900.000000,253700.000000
773.000000,9.34,9.35,467900.000000,253700.000000
774.000000,9.34,9.35,467800.000000,253100.000000
775.000000,9.34,9.35,467800.000000,253200.000000
776.000000,9.34,9.35,467800.000000,253200.000000
777.000000,9.34,9.35,467800.000000,252500.000000
778.000000,9.34,9.35,467800.000000,250800.000000
779.000000,9.34,9.35,467800.000000,273000.000000
780.000000,9.34,9.35,467800.000000,172800.000000
781.000000,9.34,9.35,547800.000000,172300.000000
782.000000,9.34,9.35,547800.000000,172300.000000
783.000000,9.34,9.35,549400.000000,177800.000000
784.000000,9.34,9.35,549600.000000,180500.000000
785.000000,9.34,9.35,549400.000000,180400.000000
786.000000,9.34,9.35,549400.000000,180400.000000
787.000000,9.34,9.35,549400.000000,180400.000000
788.000000,9.34,9.35,549400.000000,180400.000000
789.000000,9.34,9.35,549400.000000,181400.000000
790.000000,9.34,9.35,549400.000000,180400.000000
791.000000,9.34,9.35,554400.000000,169400.000000
792.000000,9.34,9.35,554400.000000,168400.000000
793.000000,9.34,9.35,554400.000000,157600.000000
794.000000,9.34,9.35,555500.000000,157600.000000
795.000000,9.34,9.35,553800.000000,156600.000000
796.000000,9.34,9.35,553600.000000,157300.000000
797.000000,9.34,9.35,551400.000000,159800.000000
798.000000,9.34,9.35,551400.000000,158700.000000
799.000000,9.34,9.35,551400.000000,155600.000000
800.000000,9.34,9.35,571400.000000,155600.000000
801.000000,9.34,9.35,571400.000000,154200.000000
802.000000,9.34,9.35,571400.000000,161700.000000
803.000000,9.34,9.35,571400.000000,140600.000000
804.000000,9.34,9.35,571400.000000,159800.000000
805.000000,9.34,9.35,571400.000000,162600.000000
806.000000,9.34,9.35,579000.000000,170900.000000
807.000000,9.34,9.35,578800.000000,174900.000000
808.000000,9.34,9.35,580300.000000,177300.000000
809.000000,9.34,9.35,580300.000000,180000.000000
810.000000,9.34,9.35,580300.000000,175000.000000
811.000000,9.34,9.35,580300.000000,181600.000000
812.000000,9.34,9.35,580300.000000,181900.000000
813.000000,9.34,9.35,580500.000000,181900.000000
814.000000,9.34,9.35,580500.000000,182100.000000
815.000000,9.34,9.35,580500.000000,185700.000000
816.000000,9.34,9.35,580500.000000,184200.000000
817.000000,9.34,9.35,580500.000000,186300.000000
818.000000,9.34,9.35,580400.000000,177300.000000
819.000000,9.34,9.35,580400.000000,177300.000000
820.000000,9.34,9.35,578600.000000,181500.000000
821.000000,9.34,9.35,578600.000000,184000.000000
822.000000,9.34,9.35,578600.000000,184000.000000
823.000000,9.34,9.35,578600.000000,177700.000000
824.000000,9.34,9.35,578600.000000,181100.000000
825.000000,9.34,9.35,579600.000000,116100.000000
826.000000,9.34,9.35,579600.000000,118500.000000
827.000000,9.34,9.35,579600.000000,118400.000000
828.000000,9.34,9.35,582900.000000,117400.000000
829.000000,9.34,9.35,582700.000000,117400.000000
830.000000,9.34,9.35,582700.000000,177400.000000
831.000000,9.34,9.35,596500.000000,178000.000000
832.000000,9.34,9.35,596500.000000,291200.000000
833.000000,9.34,9.35,601400.000000,361200.000000
834.000000,9.34,9.35,602400.000000,364000.000000
835.000000,9.34,9.35,567200.000000,382700.000000
836.000000,9.34,9.35,567200.000000,382600.000000
837.000000,9.34,9.35,569000.000000,382700.000000
838.000000,9.34,9.35,558000.000000,382700.000000
839.000000,9.34,9.35,558000.000000,381400.000000
840.000000,9.34,9.35,554100.000000,381400.000000
841.000000,9.34,9.35,550700.000000,380500.000000
842.000000,9.34,9.35,550700.000000,380500.000000
843.000000,9.34,9.35,550700.000000,380500.000000
844.000000,9.34,9.35,550500.000000,384400.000000
845.000000,9.34,9.35,549100.000000,381900.000000
846.000000,9.34,9.35,548100.000000,381900.000000
847.000000,9.34,9.35,546000.000000,401900.000000
848.000000,9.34,9.35,545400.000000,401900.000000
849.000000,9.34,9.35,545400.000000,401400.000000
850.000000,9.34,9.35,336600.000000,400700.000000
851.000000,9.34,9.35,336400.000000,343800.000000
852.000000,9.34,9.35,336400.000000,346500.000000
853.000000,9.34,9.35,340700.000000,346200.000000
854.000000,9.34,9.35,340600.000000,336400.000000
855.000000,9.34,9.35,335900.000000,336400.000000
856.000000,9.34,9.35,311200.000000,336400.000000
857.000000,9.34,9.35,311200.000000,349500.000000
858.000000,9.34,9.35,311200.000000,279500.000000
859.000000,9.34,9.35,310800.000000,279500.000000
860.000000,9.34,9.35,310800.000000,279500.000000
861.000000,9.34,9.35,310800.000000,279500.000000
862.000000,9.34,9.35,310100.000000,279500.000000
863.000000,9.34,9.35,309900.000000,279500.000000
864.000000,9.34,9.35,300600.000000,279500.000000
865.000000,9.34,9.35,301800.000000,279500.000000
866.000000,9.34,9.35,301300.000000,265700.000000
867.000000,9.34,9.35,356200.000000,265600.000000
868.000000,9.34,9.35,356200.000000,313300.000000
869.000000,9.34,9.35,355100.000000,313300.000000
870.000000,9.34,9.35,355100.000000,315800.000000
871.000000,9.34,9.35,297800.000000,318900.000000
872.000000,9.34,9.35,292200.000000,325300.000000
873.000000,9.34,9.35,290900.000000,325300.000000
874.000000,9.34,9.35,227800.000000,326100.000000
875.000000,9.34,9.35,226100.000000,326100.000000
876.000000,9.34,9.35,226500.000000,326100.000000
877.000000,9.34,9.35,176800.000000,326900.000000
878.000000,9.34,9.35,176700.000000,328600.000000
879.000000,9.34,9.35,175400.000000,328600.000000
880.000000,9.34,9.35,104400.000000,328600.000000
881.000000,9.34,9.35,104400.000000,332900.000000
882.000000,9.34,9.35,105400.000000,332900.000000
883.000000,9.34,9.35,92300.000000,332900.000000
884.000000,9.34,9.35,75900.000000,332900.000000
885.000000,9.34,9.35,73800.000000,332900.000000
886.000000,9.34,9.35,53000.000000,332900.000000
887.000000,9.34,9.35,50700.000000,325400.000000
888.000000,9.34,9.35,39300.000000,325500.000000
889.000000,9.33,9.35,581563.000000,333600.000000
890.000000,9.33,9.35,534163.000000,333600.000000
891.000000,9.33,9.34,526463.000000,50000.000000
892.000000,9.33,9.34,473463.000000,23500.000000
893.000000,9.33,9.34,474663.000000,23500.000000
894.000000,9.33,9.34,474663.000000,23500.000000
895.000000,9.33,9.34,462763.000000,57600.000000
896.000000,9.33,9.34,460063.000000,57600.000000
897.000000,9.33,9.34,437563.000000,57300.000000
898.000000,9.33,9.34,407363.000000,57300.000000
899.000000,9.33,9.34,403863.000000,57300.000000
900.000000,9.33,9.34,353863.000000,57100.000000
901.000000,9.33,9.34,340863.000000,57100.000000
902.000000,9.33,9.34,330263.000000,57100.000000
903.000000,9.33,9.34,281863.000000,57100.000000
904.000000,9.33,9.34,189263.000000,57100.000000
905.000000,9.33,9.34,115363.000000,57100.000000
906.000000,9.33,9.34,113963.000000,57100.000000
907.000000,9.32,9.34,400163.000000,57100.000000
908.000000,9.32,9.33,349963.000000,5700.000000
909.000000,9.32,9.33,317816.000000,5700.000000
910.000000,9.32,9.33,130716.000000,5700.000000
911.000000,9.32,9.33,23300.000000,5700.000000
912.000000,9.32,9.33,73700.000000,5700.000000
913.000000,9.30,9.31,311516.000000,200.000000
914.000000,9.30,9.31,293316.000000,249300.000000
915.000000,9.30,9.31,290116.000000,251400.000000
916.000000,9.30,9.31,228316.000000,254400.000000
917.000000,9.30,9.31,200616.000000,254400.000000
918.000000,9.30,9.31,173616.000000,286400.000000
919.000000,9.30,9.31,141916.000000,281100.000000
920.000000,9.30,9.31,141916.000000,290100.000000
921.000000,9.30,9.31,128216.000000,290100.000000
922.000000,9.30,9.31,92416.000000,290100.000000
923.000000,9.30,9.31,76516.000000,295400.000000
924.000000,9.30,9.31,53816.000000,547400.000000
925.000000,9.30,9.31,41016.000000,547400.000000
926.000000,9.30,9.31,38716.000000,549400.000000
927.000000,9.30,9.31,8216.000000,549400.000000
