id,time,valume,price
183,68.050000,3103.000000,9.40000
184,68.050000,5997.000000,9.40000
185,69.050000,703.000000,9.40000
186,69.050000,1100.000000,9.40000
187,69.050000,1400.000000,9.40000
188,69.050000,500.000000,9.40000
189,69.050000,10700.000000,9.40000
190,69.050000,15000.000000,9.40000
191,71.500000,5397.000000,9.40000
192,71.500000,7103.000000,9.39000
193,71.500000,800.000000,9.39000
194,71.500000,600.000000,9.39000
195,71.500000,1000.000000,9.39000
196,71.500000,200.000000,9.39000
197,71.500000,100.000000,9.39000
198,71.500000,100.000000,9.39000
199,71.500000,1000.000000,9.39000
200,71.500000,300.000000,9.39000
201,71.500000,100.000000,9.39000
202,71.500000,3000.000000,9.39000
203,71.500000,300.000000,9.39000
204,72.650000,2700.000000,9.39000
205,72.650000,1000.000000,9.39000
206,72.650000,1000.000000,9.39000
207,72.650000,200.000000,9.39000
208,72.650000,2800.000000,9.39000
209,72.650000,700.000000,9.39000
210,72.650000,800.000000,9.39000
211,72.650000,1000.000000,9.39000
212,72.650000,1000.000000,9.39000
213,72.650000,1000.000000,9.39000
214,74.260000,2000.000000,9.40000
215,75.180000,500.000000,9.41000
216,76.140000,4000.000000,9.40000
217,76.140000,600.000000,9.40000
218,76.140000,200.000000,9.39000
219,76.140000,300.000000,9.39000
220,76.140000,500.000000,9.39000
221,76.140000,1000.000000,9.39000
222,76.140000,1000.000000,9.39000
223,76.140000,1000.000000,9.39000
224,76.140000,1000.000000,9.39000
225,76.140000,400.000000,9.39000
226,76.710000,1600.000000,9.39000
227,76.710000,500.000000,9.39000
228,78.170000,100.000000,9.39000
229,78.540000,200.000000,9.39000
230,79.070000,200.000000,9.39000
231,79.070000,800.000000,9.39000
232,79.070000,200.000000,9.39000
233,79.070000,500.000000,9.39000
234,79.070000,1400.000000,9.39000
235,79.070000,500.000000,9.39000
236,79.070000,800.000000,9.39000
237,79.070000,200.000000,9.39000
238,79.070000,5300.000000,9.39000
239,79.070000,300.000000,9.39000
240,79.070000,1100.000000,9.39000
241,79.070000,1400.000000,9.39000
242,79.070000,900.000000,9.39000
243,79.070000,100.000000,9.39000
244,79.070000,2700.000000,9.39000
245,79.830000,1500.000000,9.39000
246,81.110000,800.000000,9.39000
247,81.110000,100.000000,9.39000
248,81.110000,1300.000000,9.39000
249,81.110000,200.000000,9.39000
250,81.110000,2000.000000,9.39000
251,81.110000,3200.000000,9.39000
252,81.110000,1000.000000,9.39000
253,81.110000,1700.000000,9.39000
254,81.950000,500.000000,9.39000
255,81.950000,3200.000000,9.39000
256,81.950000,1000.000000,9.40000
257,81.950000,500.000000,9.40000
258,81.950000,100.000000,9.40000
259,83.770000,5200.000000,9.40000
260,83.800000,100.000000,9.40000
261,84.060000,1800.000000,9.40000
262,84.080000,1800.000000,9.40000
263,84.110000,200.000000,9.40000
264,84.150000,100.000000,9.40000
265,84.610000,6000.000000,9.40000
266,84.610000,2100.000000,9.39000
267,87.170000,900.000000,9.39000
268,87.170000,5000.000000,9.39000
269,87.170000,1000.000000,9.39000
270,87.170000,2200.000000,9.38000
271,87.930000,200.000000,9.40000
272,87.930000,100.000000,9.40000
273,89.600000,200.000000,9.38000
274,91.960000,700.000000,9.39000
275,91.960000,300.000000,9.39000
276,91.960000,9000.000000,9.38000
277,92.240000,1700.000000,9.40000
278,92.240000,500.000000,9.40000
279,94.170000,1000.000000,9.39000
280,94.170000,300.000000,9.38000
281,97.880000,300.000000,9.40000
282,98.720000,100.000000,9.38000
283,99.290000,1000.000000,9.38000
284,99.360000,6500.000000,9.38000
285,99.570000,1600.000000,9.38000
286,100.550000,200.000000,9.38000
287,102.180000,100.000000,9.38000
288,102.210000,100.000000,9.39000
289,102.710000,100.000000,9.38000
290,104.450000,16400.000000,9.38000
291,105.460000,3500.000000,9.39000
292,105.460000,1800.000000,9.39000
293,105.460000,4000.000000,9.39000
294,105.460000,17200.000000,9.39000
295,105.460000,200.000000,9.40000
296,105.460000,1800.000000,9.40000
297,105.460000,100.000000,9.40000
298,105.460000,200.000000,9.40000
299,105.460000,200.000000,9.40000
300,105.460000,25000.000000,9.40000
301,105.460000,1000.000000,9.40000
302,106.000000,5100.000000,9.38000
303,106.240000,1700.000000,9.38000
304,106.800000,100.000000,9.40000
305,107.170000,1000.000000,9.38000
306,107.450000,3300.000000,9.38000
307,108.680000,2500.000000,9.38000
308,111.680000,200.000000,9.38000
309,113.360000,4100.000000,9.38000
310,114.400000,4600.000000,9.38000
311,115.630000,200.000000,9.38000
312,116.970000,1300.000000,9.39000
313,122.030000,2300.000000,9.38000
314,122.380000,14400.000000,9.39000
315,122.610000,100.000000,9.38000
316,122.960000,500.000000,9.39000
317,125.130000,16400.000000,9.38000
318,125.430000,1500.000000,9.39000
319,125.930000,5000.000000,9.39000
320,129.170000,700.000000,9.38000
321,131.940000,1600.000000,9.38000
322,132.450000,5000.000000,9.38000
323,133.340000,100.000000,9.38000
324,133.560000,200.000000,9.38000
325,136.920000,2700.000000,9.38000
326,136.920000,1100.000000,9.38000
327,136.920000,400.000000,9.38000
328,136.920000,2000.000000,9.38000
329,136.920000,1000.000000,9.38000
330,136.920000,600.000000,9.38000
331,140.430000,400.000000,9.38000
332,140.430000,900.000000,9.38000
333,140.430000,600.000000,9.38000
334,140.430000,3800.000000,9.38000
335,140.430000,500.000000,9.38000
336,140.430000,2000.000000,9.38000
337,140.430000,1800.000000,9.38000
338,140.930000,800.000000,9.38000
339,140.930000,3000.000000,9.38000
340,140.930000,1200.000000,9.38000
341,140.930000,1800.000000,9.38000
342,140.930000,100.000000,9.38000
343,140.930000,3100.000000,9.38000
344,140.930000,2000.000000,9.38000
345,140.930000,300.000000,9.38000
346,142.890000,1000.000000,9.39000
347,144.540000,200.000000,9.38000
348,146.340000,500.000000,9.38000
349,148.420000,1000.000000,9.38000
350,148.420000,1100.000000,9.38000
351,148.420000,100.000000,9.38000
352,148.420000,100.000000,9.38000
353,148.420000,1000.000000,9.38000
354,148.420000,3700.000000,9.38000
355,148.640000,800.000000,9.39000
356,150.730000,100.000000,9.39000
357,152.730000,2000.000000,9.39000
358,153.720000,1300.000000,9.38000
359,153.720000,1300.000000,9.38000
360,154.040000,13600.000000,9.39000
361,154.370000,300.000000,9.39000
362,155.550000,200.000000,9.38000
363,155.670000,1100.000000,9.38000
364,155.670000,500.000000,9.38000
365,155.670000,1000.000000,9.38000
366,155.670000,100.000000,9.38000
367,155.670000,2200.000000,9.38000
368,155.670000,3300.000000,9.38000
369,156.110000,1100.000000,9.38000
370,156.330000,100.000000,9.39000
371,156.710000,2500.000000,9.38000
372,160.110000,9700.000000,9.39000
373,160.110000,9700.000000,9.39000
374,160.110000,600.000000,9.39000
375,162.300000,1700.000000,9.38000
376,162.700000,2400.000000,9.39000
377,165.900000,500.000000,9.39000
378,165.900000,1000.000000,9.39000
379,166.570000,200.000000,9.38000
380,166.870000,4900.000000,9.38000
381,166.870000,400.000000,9.38000
382,166.870000,1200.000000,9.38000
383,166.870000,600.000000,9.38000
384,166.870000,2100.000000,9.38000
385,166.870000,100.000000,9.38000
386,170.070000,100.000000,9.39000
387,172.700000,1600.000000,9.39000
388,173.130000,10000.000000,9.38000
389,173.290000,300.000000,9.38000
390,174.820000,100.000000,9.38000
391,175.530000,1800.000000,9.38000
392,176.350000,500.000000,9.39000
393,177.410000,200.000000,9.38000
394,178.040000,2200.000000,9.39000
395,178.100000,1600.000000,9.39000
396,178.100000,700.000000,9.39000
397,178.100000,200.000000,9.39000
398,178.100000,200.000000,9.39000
399,178.720000,200.000000,9.39000
400,179.750000,1900.000000,9.39000
401,180.410000,4300.000000,9.38000
402,180.480000,300.000000,9.39000
403,183.590000,400.000000,9.39000
404,185.080000,100.000000,9.39000
405,186.550000,400.000000,9.38000
406,188.450000,200.000000,9.38000
407,188.480000,3500.000000,9.38000
408,188.590000,1900.000000,9.39000
409,190.070000,2000.000000,9.39000
410,190.070000,8000.000000,9.39000
411,191.280000,300.000000,9.39000
412,191.420000,1100.000000,9.38000
413,191.630000,1000.000000,9.38000
414,192.210000,1000.000000,9.38000
415,192.690000,400.000000,9.39000
416,192.690000,2600.000000,9.39000
417,193.350000,100.000000,9.39000
418,193.350000,200.000000,9.39000
419,193.350000,800.000000,9.39000
420,193.350000,3000.000000,9.39000
421,193.350000,2200.000000,9.39000
422,193.350000,1500.000000,9.39000
423,195.570000,1500.000000,9.39000
424,195.570000,2500.000000,9.39000
425,196.100000,300.000000,9.39000
426,196.330000,2000.000000,9.38000
427,196.440000,1000.000000,9.39000
428,198.150000,2500.000000,9.38000
429,199.510000,100.000000,9.38000
430,202.350000,1000.000000,9.39000
431,203.470000,800.000000,9.38000
432,205.540000,2100.000000,9.38000
433,205.660000,7200.000000,9.38000
434,207.740000,8200.000000,9.38000
435,209.150000,800.000000,9.38000
436,209.250000,500.000000,9.38000
437,209.420000,500.000000,9.39000
438,209.850000,1100.000000,9.38000
439,209.870000,6800.000000,9.38000
440,210.140000,1300.000000,9.38000
441,210.220000,600.000000,9.38000
442,210.300000,1100.000000,9.38000
443,210.440000,1200.000000,9.38000
444,210.500000,600.000000,9.38000
445,210.560000,200.000000,9.38000
446,210.610000,1000.000000,9.38000
447,210.630000,600.000000,9.38000
448,210.650000,1000.000000,9.38000
449,210.840000,400.000000,9.38000
450,210.930000,3600.000000,9.38000
451,211.350000,200.000000,9.38000
452,211.390000,2600.000000,9.38000
453,212.360000,900.000000,9.39000
454,212.500000,4200.000000,9.38000
455,212.590000,4200.000000,9.38000
456,213.010000,3600.000000,9.38000
457,213.430000,500.000000,9.38000
458,213.470000,600.000000,9.38000
459,213.960000,500.000000,9.38000
460,213.980000,1900.000000,9.38000
461,214.390000,6300.000000,9.38000
462,214.540000,700.000000,9.38000
463,214.550000,500.000000,9.38000
464,214.560000,800.000000,9.38000
465,214.620000,5700.000000,9.38000
466,214.620000,100.000000,9.38000
467,214.620000,100.000000,9.38000
468,214.620000,600.000000,9.38000
469,214.620000,100.000000,9.38000
470,214.620000,500.000000,9.38000
471,214.620000,7900.000000,9.38000
472,214.620000,3200.000000,9.38000
473,214.620000,1300.000000,9.38000
474,214.620000,1000.000000,9.38000
475,214.620000,200.000000,9.38000
476,214.620000,500.000000,9.38000
477,214.620000,100.000000,9.38000
478,214.620000,200.000000,9.38000
479,214.620000,100.000000,9.38000
480,214.620000,800.000000,9.38000
481,214.620000,100.000000,9.38000
482,214.620000,500.000000,9.38000
483,214.620000,1000.000000,9.38000
484,214.620000,400.000000,9.38000
485,214.620000,10000.000000,9.38000
486,214.620000,500.000000,9.38000
487,214.620000,1800.000000,9.38000
488,214.860000,1900.000000,9.38000
489,214.860000,600.000000,9.38000
490,214.990000,200.000000,9.38000
491,215.020000,400.000000,9.38000
492,215.050000,500.000000,9.38000
493,215.060000,300.000000,9.38000
494,215.140000,900.000000,9.38000
495,215.190000,6000.000000,9.38000
496,215.210000,1000.000000,9.38000
497,215.520000,1100.000000,9.38000
498,215.530000,1000.000000,9.38000
499,215.530000,200.000000,9.38000
500,215.620000,1000.000000,9.38000
501,215.700000,400.000000,9.38000
502,215.790000,400.000000,9.38000
503,215.810000,200.000000,9.38000
504,215.930000,500.000000,9.39000
505,216.010000,500.000000,9.38000
506,216.030000,300.000000,9.39000
507,216.060000,300.000000,9.38000
508,216.060000,100.000000,9.38000
509,216.060000,500.000000,9.38000
510,216.060000,100.000000,9.38000
511,216.060000,1400.000000,9.38000
512,216.090000,1200.000000,9.38000
513,216.120000,100.000000,9.38000
514,216.120000,300.000000,9.38000
515,216.120000,600.000000,9.38000
516,216.120000,200.000000,9.38000
517,216.150000,700.000000,9.38000
518,216.150000,700.000000,9.38000
519,216.150000,300.000000,9.38000
520,216.150000,2400.000000,9.38000
521,216.150000,200.000000,9.38000
522,216.160000,1100.000000,9.38000
523,216.160000,400.000000,9.38000
524,216.160000,2200.000000,9.38000
525,216.170000,400.000000,9.38000
526,216.180000,1200.000000,9.38000
527,216.230000,500.000000,9.38000
528,216.230000,300.000000,9.38000
529,216.230000,1000.000000,9.38000
530,216.230000,200.000000,9.38000
531,216.270000,3800.000000,9.38000
532,216.270000,3000.000000,9.38000
533,216.280000,100.000000,9.38000
534,216.280000,5800.000000,9.36999
535,216.490000,5900.000000,9.36999
536,216.540000,2100.000000,9.36999
537,216.980000,1600.000000,9.36999
538,217.070000,1100.000000,9.36999
539,217.230000,4700.000000,9.36999
540,217.260000,1000.000000,9.36999
541,217.280000,2500.000000,9.36999
542,217.560000,43900.000000,9.36999
543,217.560000,3000.000000,9.36999
544,217.560000,1000.000000,9.36999
545,217.560000,2100.000000,9.36999
546,217.560000,200.000000,9.36999
547,217.560000,5000.000000,9.36999
548,217.560000,1900.000000,9.36999
549,217.560000,200.000000,9.36999
550,217.560000,10000.000000,9.36999
551,217.560000,10000.000000,9.36999
552,217.560000,1000.000000,9.36999
553,217.560000,300.000000,9.36999
554,217.560000,1000.000000,9.36999
555,217.560000,200.000000,9.36999
556,217.560000,1000.000000,9.36999
557,217.560000,200.000000,9.36999
558,217.560000,1600.000000,9.36999
559,217.560000,2100.000000,9.36999
560,217.840000,1000.000000,9.36999
561,217.840000,500.000000,9.36999
562,218.010000,1000.000000,9.38000
563,218.380000,2500.000000,9.36000
564,219.150000,9000.000000,9.36000
565,219.180000,6700.000000,9.36000
566,219.200000,7700.000000,9.36000
567,219.220000,15400.000000,9.36000
568,219.290000,14600.000000,9.36000
569,219.580000,1000.000000,9.36000
570,219.670000,2100.000000,9.36000
571,220.160000,100.000000,9.36000
572,220.170000,1600.000000,9.36000
573,220.380000,400.000000,9.36999
574,220.450000,10000.000000,9.36000
575,220.470000,900.000000,9.36000
576,220.470000,8000.000000,9.36000
577,220.540000,900.000000,9.36999
578,220.580000,600.000000,9.36000
579,220.890000,2100.000000,9.36000
580,221.300000,400.000000,9.36999
581,221.300000,3700.000000,9.36999
582,221.370000,100.000000,9.36999
583,221.510000,2400.000000,9.36000
584,221.650000,200.000000,9.36000
585,221.770000,16600.000000,9.36000
586,221.880000,400.000000,9.36999
587,222.330000,1600.000000,9.36000
588,222.440000,2600.000000,9.36000
589,222.460000,20500.000000,9.36000
590,222.600000,1200.000000,9.36000
591,222.600000,300.000000,9.36999
592,222.970000,4300.000000,9.36000
593,223.080000,22200.000000,9.36000
594,223.240000,500.000000,9.36999
595,223.430000,900.000000,9.36000
596,223.700000,900.000000,9.36000
597,224.660000,100.000000,9.36000
598,224.920000,200.000000,9.36000
599,225.200000,900.000000,9.36000
600,225.350000,18600.000000,9.36000
601,225.530000,1600.000000,9.36000
602,225.530000,43100.000000,9.36000
603,225.530000,2400.000000,9.36000
604,225.530000,10000.000000,9.36000
605,225.530000,200.000000,9.36000
606,225.530000,500.000000,9.36000
607,225.530000,1000.000000,9.36000
608,225.530000,200.000000,9.36000
609,225.530000,5000.000000,9.36000
610,225.530000,10000.000000,9.36000
611,225.530000,500.000000,9.36000
612,225.530000,5000.000000,9.36000
613,225.530000,1000.000000,9.36000
614,225.530000,3000.000000,9.36000
615,225.530000,1400.000000,9.36000
616,225.530000,200.000000,9.36000
617,225.530000,12200.000000,9.36000
618,226.090000,49400.000000,9.35000
619,226.090000,50000.000000,9.35000
620,226.090000,500.000000,9.35000
621,226.090000,2600.000000,9.35000
622,226.090000,600.000000,9.35000
623,226.090000,3000.000000,9.35000
624,226.090000,500.000000,9.35000
625,226.090000,200.000000,9.35000
626,226.090000,3400.000000,9.35000
627,226.090000,500.000000,9.35000
628,226.090000,500.000000,9.35000
629,226.090000,400.000000,9.35000
630,226.090000,1000.000000,9.35000
631,226.090000,3400.000000,9.35000
632,226.090000,1000.000000,9.35000
633,226.090000,500.000000,9.35000
634,226.090000,2000.000000,9.35000
635,226.090000,1000.000000,9.35000
636,226.090000,100.000000,9.35000
637,226.090000,400.000000,9.35000
638,226.090000,1600.000000,9.35000
639,226.090000,500.000000,9.35000
640,226.090000,500.000000,9.35000
641,226.090000,500.000000,9.35000
642,226.090000,10000.000000,9.35000
643,226.090000,300.000000,9.35000
644,226.090000,1000.000000,9.35000
645,226.090000,500.000000,9.35000
646,226.090000,1000.000000,9.35000
647,226.180000,4400.000000,9.34000
648,226.180000,1000.000000,9.34000
649,227.880000,2300.000000,9.35000
650,228.390000,7600.000000,9.34000
651,228.390000,2400.000000,9.34000
652,228.410000,14200.000000,9.34000
653,228.410000,2900.000000,9.34000
654,228.410000,10000.000000,9.34000
655,228.410000,5600.000000,9.34000
656,228.410000,1000.000000,9.34000
657,228.410000,1000.000000,9.34000
658,228.410000,3000.000000,9.34000
659,228.410000,1000.000000,9.34000
660,228.410000,2200.000000,9.34000
661,228.410000,100.000000,9.34000
662,228.410000,3300.000000,9.34000
663,228.410000,1000.000000,9.34000
664,228.440000,2100.000000,9.34000
665,228.520000,1900.000000,9.34000
666,229.410000,100.000000,9.34000
667,229.520000,3400.000000,9.34000
668,229.520000,200.000000,9.34000
669,229.520000,1700.000000,9.34000
670,229.550000,10500.000000,9.33000
671,229.550000,700.000000,9.33000
672,229.770000,4000.000000,9.34000
673,229.770000,1300.000000,9.34000
674,229.770000,65700.000000,9.35000
675,230.490000,900.000000,9.33000
676,231.510000,1600.000000,9.33000
677,231.530000,700.000000,9.33000
678,231.750000,1500.000000,9.33000
679,231.820000,600.000000,9.33000
680,232.670000,200.000000,9.33000
681,234.530000,700.000000,9.33000
682,234.550000,1300.000000,9.33000
683,234.550000,700.000000,9.33000
684,234.780000,300.000000,9.33000
685,234.780000,200.000000,9.33000
686,234.840000,600.000000,9.33000
687,235.040000,500.000000,9.34000
688,235.330000,200.000000,9.34000
689,235.330000,1400.000000,9.35000
690,235.520000,300.000000,9.33000
691,235.560000,200.000000,9.33000
692,236.070000,300.000000,9.33000
693,237.100000,1800.000000,9.34000
694,237.160000,3200.000000,9.34000
695,237.160000,3300.000000,9.33000
696,237.870000,500.000000,9.33000
697,238.820000,3000.000000,9.34000
698,239.010000,200.000000,9.33000
699,239.010000,1900.000000,9.33000
700,239.760000,1400.000000,9.33000
701,240.100000,300.000000,9.34000
702,240.470000,6700.000000,9.33000
703,240.470000,400.000000,9.33000
704,240.470000,700.000000,9.33000
705,240.770000,100.000000,9.33000
706,242.690000,100.000000,9.34000
707,243.490000,400.000000,9.33000
708,244.470000,100.000000,9.33000
709,244.870000,900.000000,9.33000
710,244.890000,3200.000000,9.33000
711,244.890000,1000.000000,9.33000
712,244.890000,500.000000,9.33000
713,244.890000,100.000000,9.33000
714,244.890000,200.000000,9.33000
715,245.280000,400.000000,9.34000
716,246.300000,600.000000,9.34000
717,246.970000,300.000000,9.33000
718,246.970000,200.000000,9.33000
719,247.390000,600.000000,9.34000
720,247.390000,200.000000,9.34000
721,248.320000,4800.000000,9.34000
722,248.320000,400.000000,9.34000
723,248.320000,4800.000000,9.34000
724,250.060000,200.000000,9.34000
725,250.060000,400.000000,9.34000
726,250.060000,400.000000,9.34000
727,250.060000,400.000000,9.34000
728,250.180000,300.000000,9.34000
729,250.620000,1700.000000,9.34000
730,250.620000,500.000000,9.35000
731,252.520000,3000.000000,9.35000
732,254.900000,3000.000000,9.35000
733,255.330000,1600.000000,9.34000
734,255.550000,200.000000,9.34000
735,256.000000,1100.000000,9.34000
736,257.890000,47700.000000,9.35000
737,259.160000,1000.000000,9.35000
738,259.960000,2000.000000,9.35000
739,261.170000,3000.000000,9.34000
740,263.550000,3000.000000,9.35000
741,263.910000,4600.000000,9.35000
742,263.990000,1000.000000,9.34000
743,264.330000,700.000000,9.34000
744,264.510000,200.000000,9.34000
745,264.510000,100.000000,9.34000
746,265.740000,800.000000,9.34000
747,266.160000,1000.000000,9.35000
748,266.280000,3000.000000,9.35000
749,266.470000,200.000000,9.34000
750,266.480000,2000.000000,9.35000
751,266.580000,300.000000,9.35000
752,267.680000,600.000000,9.35000
753,269.400000,3000.000000,9.35000
754,269.730000,47600.000000,9.35000
755,270.490000,500.000000,9.35000
756,270.630000,500.000000,9.35000
757,272.300000,3000.000000,9.35000
758,276.460000,2000.000000,9.35000
759,277.440000,100.000000,9.35000
760,278.340000,1000.000000,9.35000
761,278.440000,7300.000000,9.35000
762,278.440000,12100.000000,9.35000
763,278.980000,10000.000000,9.35000
764,279.000000,600.000000,9.35000
765,280.730000,400.000000,9.35000
766,281.370000,800.000000,9.35000
767,281.490000,300.000000,9.34000
768,281.780000,400.000000,9.35000
769,282.910000,100.000000,9.34000
770,282.910000,900.000000,9.34000
771,283.580000,47600.000000,9.35000
772,285.310000,9900.000000,9.35000
773,285.430000,400.000000,9.35000
774,285.820000,4000.000000,9.35000
775,286.010000,1000.000000,9.35000
776,286.310000,1000.000000,9.35000
777,287.400000,800.000000,9.35000
778,287.490000,800.000000,9.35000
779,288.050000,1000.000000,9.35000
780,288.360000,9900.000000,9.35000
781,288.550000,1200.000000,9.35000
782,290.530000,10300.000000,9.35000
783,292.040000,17500.000000,9.35000
784,293.200000,100.000000,9.34000
785,293.200000,700.000000,9.34000
786,293.740000,300.000000,9.35000
787,294.280000,2300.000000,9.34000
788,294.280000,2600.000000,9.34000
789,296.860000,200.000000,9.35000
790,298.080000,200.000000,9.34000
791,298.710000,6100.000000,9.34000
792,299.400000,200.000000,9.34000
793,300.020000,1000.000000,9.35000
794,300.120000,800.000000,9.35000
795,300.180000,800.000000,9.34000
796,300.330000,1000.000000,9.35000
797,300.400000,4000.000000,9.34000
